date,city,pm25,pm10,no2,co,o3,temperature,humidity,wind_speed,aqi,aqi_category
2025-10-16,Delhi,411.1,658.2,137.3,6.57,15.6,22.8,45,5.3,500,Severe
2025-10-16,Noida,324.6,681.9,112.6,5.78,17,21.7,44,3.6,500,Severe
2025-10-16,Gurugram,345.1,660.7,140.5,5.19,16.3,20.5,41,5.7,500,Severe
2025-10-16,Faridabad,327.4,525.4,125.9,4.45,13.7,21.7,37,4.7,500,Severe
2025-10-16,Ghaziabad,386.4,652.1,149.9,5.78,15.1,22.7,43,6.7,500,Severe
2025-10-17,Delhi,568.8,956.9,174.7,8.08,13.3,20.8,55,6.4,500,Severe
2025-10-17,Noida,621.8,1079.7,198.6,9.6,16.1,20.8,52,3.4,500,Severe
2025-10-17,Gurugram,600.4,1265.1,188.8,8.95,14.1,23.2,53,3.8,500,Severe
2025-10-17,Faridabad,576.5,1232.3,220.5,8.5,15.2,22.1,36,3.5,500,Severe
2025-10-17,Ghaziabad,765,1290.2,239.7,12.91,17.9,22.7,48,4.7,500,Severe
2025-10-18,Delhi,655.5,1069.2,204.7,11.41,14.4,22.5,52,4.8,500,Severe
2025-10-18,Noida,452.1,757,177.1,7.33,14.7,22.4,43,5.5,500,Severe
2025-10-18,Gurugram,524.7,944.9,218.9,8.32,17.8,23.2,40,3.8,500,Severe
2025-10-18,Faridabad,455.1,984.2,134.1,6.56,13.5,23.2,46,4.2,500,Severe
2025-10-18,Ghaziabad,469.1,939.9,137.1,6.79,17,22.2,53,4,500,Severe
2025-10-19,Delhi,847.5,1509.5,275.7,10.73,17.2,22.1,35,3.9,500,Severe
2025-10-19,Noida,900,1899.4,329.6,12.66,15.2,20.1,38,6.3,500,Severe
2025-10-19,Gurugram,736.6,1285.3,292.8,13.07,12.6,22.1,53,4.4,500,Severe
2025-10-19,Faridabad,706.9,1276.3,210.7,12.19,14.4,20.4,40,5.4,500,Severe
2025-10-19,Ghaziabad,779,1639.6,244.9,11.57,16.3,21,48,5.8,500,Severe
2025-10-20,Delhi,900,1469.7,345.2,12.27,12.9,23.4,47,6.4,500,Severe
2025-10-20,Noida,696.9,1496.3,195.5,12.52,17.6,23.2,47,4.9,500,Severe
2025-10-20,Gurugram,692,1463.3,232.9,10.25,12.2,22.7,46,5.2,500,Severe
2025-10-20,Faridabad,731.7,1583.9,258.5,12.09,14.7,21.5,44,6.2,500,Severe
2025-10-20,Ghaziabad,812,1592,230.6,11.84,14.9,23.8,37,6.2,500,Severe
2025-10-21,Delhi,821.1,1384,308,11.59,14.3,20.1,50,5.3,500,Severe
2025-10-21,Noida,900,1912.5,290.1,12.47,17,20.4,42,5.6,500,Severe
2025-10-21,Gurugram,900,1970.6,345.5,12.45,13.3,20.1,47,4.1,500,Severe
2025-10-21,Faridabad,845.1,1589.5,241.6,11.41,17.5,22.8,38,5.3,500,Severe
2025-10-21,Ghaziabad,900,1655.2,307.1,14.77,14.6,23.1,40,3.9,500,Severe
2025-10-22,Delhi,760.3,1553,242.1,9.19,16,22.9,37,3.6,500,Severe
2025-10-22,Noida,614.3,1035,249.1,9.91,13.8,20.4,44,5.1,500,Severe
2025-10-22,Gurugram,648.7,1117.3,207,10.5,16.5,23.2,47,4.1,500,Severe
2025-10-22,Faridabad,590.1,981,231,10.07,15.7,21.9,47,5.7,500,Severe
2025-10-22,Ghaziabad,627.9,1232,260.5,8.37,13.6,23.2,46,6.5,500,Severe
2025-10-23,Delhi,563.1,983.2,173.1,7.89,15.1,23.8,53,5.3,500,Severe
2025-10-23,Noida,629.1,1048.2,191.3,8.95,14.3,22.8,42,6.6,500,Severe
2025-10-23,Gurugram,534.2,1071.3,171.9,8.13,18,21.3,46,3.4,500,Severe
2025-10-23,Faridabad,629,1231.6,216.6,9.88,14,21.1,55,4.7,500,Severe
2025-10-23,Ghaziabad,684.7,1492.2,214.4,10.02,13.8,20.1,35,5.1,500,Severe
2025-10-24,Delhi,412.1,756.2,172.4,7.25,12.8,20,46,4.4,500,Severe
2025-10-24,Noida,408.4,886.2,147,5.17,15.1,22.2,55,3.8,500,Severe
2025-10-24,Gurugram,401.2,700.4,155.1,6.26,16.6,23.9,45,4.3,500,Severe
2025-10-24,Faridabad,381.5,829.6,111.7,5.87,13.8,20.1,53,6.5,500,Severe
2025-10-24,Ghaziabad,392,813.8,153.2,4.9,14.3,21.3,46,5.3,500,Severe
2025-10-25,Delhi,299.9,559.3,97.8,4.04,22.7,23.4,49,5.7,500,Severe
2025-10-25,Noida,323.5,612.1,102.5,4.22,16.8,21.2,47,4.9,500,Severe
2025-10-25,Gurugram,296.8,492.6,110.1,4.17,29.6,21.4,52,6.5,478,Severe
2025-10-25,Faridabad,370,781,128.6,5.32,12.6,21.5,36,6.3,500,Severe
2025-10-25,Ghaziabad,384.8,731.7,113.8,5.03,14.7,22.1,42,5.5,500,Severe
2025-10-26,Delhi,487,781.6,162.3,8.45,16.4,23.1,54,5.4,500,Severe
2025-10-26,Noida,271.1,443.6,102.1,4.36,29,20.3,53,3.5,417,Severe
2025-10-26,Gurugram,403.2,698.3,167.7,6.45,15.4,22.4,50,5,500,Severe
2025-10-26,Faridabad,275.6,513.8,93,3.89,24,20.9,45,4.5,500,Severe
2025-10-26,Ghaziabad,324,592,116.9,5.53,12.2,22.6,53,5.5,500,Severe
2025-10-27,Delhi,403.2,720.6,140.6,5.38,14,23.5,41,6.3,500,Severe
2025-10-27,Noida,347.6,583.5,142.4,4.88,17.7,22.8,52,6.7,500,Severe
2025-10-27,Gurugram,390.7,762.4,161.8,6.8,14,21.1,36,6.3,500,Severe
2025-10-27,Faridabad,337.7,722.5,137.5,6.07,15.2,21,49,4.3,500,Severe
2025-10-27,Ghaziabad,450.4,873.9,127.3,7.94,14.6,24,46,3.8,500,Severe
2025-10-28,Delhi,343.3,754.1,139,5.88,13.2,23.5,36,5.1,500,Severe
2025-10-28,Noida,258.2,495.1,99.3,4.27,29,22.3,37,4.5,481,Severe
2025-10-28,Gurugram,244.3,486.8,71.2,2.98,22,22.5,53,3.8,471,Severe
2025-10-28,Faridabad,250.2,463.7,102.4,3.33,20,20.9,55,6.3,442,Severe
2025-10-28,Ghaziabad,267.4,554,90.8,4.71,28.3,21.9,55,5.3,500,Severe
2025-10-29,Delhi,197.6,349.8,75.3,3.44,16,21.5,42,5.3,360,Very Poor
2025-10-29,Noida,236.9,389.7,91.3,3.31,28.5,20.3,55,5.5,390,Very Poor
2025-10-29,Gurugram,239.5,402.9,72.1,3.89,24.6,21.5,36,5.6,392,Very Poor
2025-10-29,Faridabad,254.6,505.1,89.7,3.97,21.9,23.2,44,4.1,494,Severe
2025-10-29,Ghaziabad,326.5,685.2,96.9,4.72,13.9,20.8,38,5.2,500,Severe
2025-10-30,Delhi,387,656.4,123.8,5,15.1,22.8,41,6.7,500,Severe
2025-10-30,Noida,252.3,534.2,93.4,3.87,20.7,22.2,43,5.7,500,Severe
2025-10-30,Gurugram,237.3,478.8,78.6,3.27,25.8,22.1,42,3.4,461,Severe
2025-10-30,Faridabad,281,522.6,83,4.85,20,23.7,35,4.9,500,Severe
2025-10-30,Ghaziabad,327.5,597.6,131.9,4.68,12.6,23.1,39,5.8,500,Severe
2025-10-31,Delhi,216.5,433.1,89.3,2.73,29.5,22.1,51,6.3,404,Severe
2025-10-31,Noida,272.9,565.5,110.7,3.71,26.2,20.8,50,3.4,500,Severe
2025-10-31,Gurugram,259,456,101.4,4.13,29.4,20,48,6.5,432,Severe
2025-10-31,Faridabad,243.9,490.7,85.9,4.22,21.3,23.4,49,6.5,476,Severe
2025-10-31,Ghaziabad,321.9,613.8,103.1,4.94,15.8,23.2,52,5.4,500,Severe
2025-11-01,Delhi,785.7,1576.3,292,10.08,12.9,17.4,100,4,500,Severe
2025-11-01,Noida,527.6,1071.5,189.4,8.28,13.5,14.6,98,2.6,500,Severe
2025-11-01,Gurugram,770.6,1460.5,251.8,9.56,15.5,14.2,98,2.7,500,Severe
2025-11-01,Faridabad,726.2,1322.3,269.7,12.43,13.6,15.2,95,2.8,500,Severe
2025-11-01,Ghaziabad,714.3,1530.5,224.7,12.79,14.6,17.7,100,2.8,500,Severe
2025-11-02,Delhi,655.4,1064.6,242.2,9.47,14.5,17.1,100,2.6,500,Severe
2025-11-02,Noida,604.7,1189.7,206.6,10.15,14.9,17.6,100,4.2,500,Severe
2025-11-02,Gurugram,657.7,1090.2,232.1,10.73,16.6,15.5,100,2.8,500,Severe
2025-11-02,Faridabad,695.7,1443.4,248.9,11.17,13.4,14.4,100,3.7,500,Severe
2025-11-02,Ghaziabad,747.2,1592.3,225,13.44,13.4,16.4,100,3.2,500,Severe
2025-11-03,Delhi,900,1929.9,266.9,10.98,14.3,17.4,98,2.7,500,Severe
2025-11-03,Noida,594.4,1098.9,170.9,7.43,16.6,14.4,100,3.8,500,Severe
2025-11-03,Gurugram,900,1522.7,291.7,13.56,13.1,16.5,100,2.5,500,Severe
2025-11-03,Faridabad,778.3,1677.3,245.5,13.54,13.7,16.8,100,3.9,500,Severe
2025-11-03,Ghaziabad,675.5,1384.9,231.9,9.05,15.6,16.1,100,2.9,500,Severe
2025-11-04,Delhi,900,1585.4,332.5,11.94,16.4,15.7,100,2.7,500,Severe
2025-11-04,Noida,889.9,1634.7,352.7,11.64,12.8,15.8,96,2.5,500,Severe
2025-11-04,Gurugram,571.4,1007.9,237,7.05,16.9,14.9,99,3.8,500,Severe
2025-11-04,Faridabad,698.8,1488.7,234.2,11.06,16.7,17.5,100,3.6,500,Severe
2025-11-04,Ghaziabad,698.5,1192,265.8,10.28,12.6,14.6,100,2.4,500,Severe
2025-11-05,Delhi,900,1721.8,253.1,15.35,14.7,17.1,100,2.3,500,Severe
2025-11-05,Noida,797.5,1752.3,282.6,13.02,14.3,14.2,100,2.9,500,Severe
2025-11-05,Gurugram,900,1611.2,342.2,13.82,15.2,14.5,100,3.3,500,Severe
2025-11-05,Faridabad,646.3,1068.7,228.6,8.49,14.3,17.2,98,3.4,500,Severe
2025-11-05,Ghaziabad,900,1852.7,348.9,15.01,15.1,16.7,100,3.1,500,Severe
2025-11-06,Delhi,736.6,1466.7,279.9,11.27,14.9,15.1,100,3.9,500,Severe
2025-11-06,Noida,621.8,1003.4,185.3,7.75,15.7,17.8,100,3.6,500,Severe
2025-11-06,Gurugram,864.3,1571.4,265.1,13.65,16.5,14.3,100,2.9,500,Severe
2025-11-06,Faridabad,692.4,1511.7,260.5,11.77,12.8,15.8,100,3.5,500,Severe
2025-11-06,Ghaziabad,796.7,1370.2,256.7,13.04,17.6,16.9,98,3.4,500,Severe
2025-11-07,Delhi,797.7,1318.8,240.8,12.48,12.6,15.5,100,3.4,500,Severe
2025-11-07,Noida,557.6,1159.6,219.5,9.02,12.3,15.9,100,3.4,500,Severe
2025-11-07,Gurugram,806.5,1616.6,314.1,12.96,14.6,18,100,4,500,Severe
2025-11-07,Faridabad,887.7,1622.5,370.4,11.23,13.2,15.7,100,2.6,500,Severe
2025-11-07,Ghaziabad,761.9,1342.2,295.7,11.51,17.8,17.4,100,2.1,500,Severe
2025-11-08,Delhi,710.9,1554.7,288.7,8.63,16.4,16.1,95,3.4,500,Severe
2025-11-08,Noida,707.8,1552.4,238.4,9.79,14.9,16.5,100,3.8,500,Severe
2025-11-08,Gurugram,561,1211.2,171.1,7.65,12.6,16.4,100,2.7,500,Severe
2025-11-08,Faridabad,730.7,1208.5,274.8,13.02,17.1,17.2,100,3.7,500,Severe
2025-11-08,Ghaziabad,900,1639.2,377.5,14.9,17.3,14.4,100,4,500,Severe
2025-11-09,Delhi,836.3,1822,277.1,12.22,12.8,14.7,97,2.3,500,Severe
2025-11-09,Noida,817.9,1365.7,332.4,11.34,17.5,16.9,100,3.1,500,Severe
2025-11-09,Gurugram,647.7,1413.5,226.5,10.98,15.7,16.2,100,3,500,Severe
2025-11-09,Faridabad,854.5,1802.6,348,10.36,14.4,16.6,100,2.6,500,Severe
2025-11-09,Ghaziabad,641.8,1390.7,262.2,10.15,15,17.8,100,4.1,500,Severe
2025-11-10,Delhi,714,1371,223.2,10.83,12.2,16.9,100,3.8,500,Severe
2025-11-10,Noida,678.3,1392.5,230.8,11.18,15.7,15.3,100,3.1,500,Severe
2025-11-10,Gurugram,702.6,1143,211.5,10.16,14.4,16.4,99,3.9,500,Severe
2025-11-10,Faridabad,863.6,1465.5,332.8,13.43,16.1,15.3,100,2.7,500,Severe
2025-11-10,Ghaziabad,900,1961.7,365,11.19,16.9,17.9,100,3.9,500,Severe
2025-11-11,Delhi,900,1823.5,367.4,13.08,15.1,16.2,100,2.5,500,Severe
2025-11-11,Noida,871.9,1486.2,271.1,15.3,16,14.9,98,2.9,500,Severe
2025-11-11,Gurugram,517.3,855.4,196.9,6.65,17.9,17.9,100,4.2,500,Severe
2025-11-11,Faridabad,771.5,1596.4,262.4,11.32,12.8,15.4,100,3.2,500,Severe
2025-11-11,Ghaziabad,790.1,1269.5,236.3,12.76,17.1,16.3,100,2.9,500,Severe
2025-11-12,Delhi,743.2,1345.4,297.2,11.77,16.1,15.6,100,3,500,Severe
2025-11-12,Noida,696.3,1388.2,291.2,12.16,14.5,16,100,3.8,500,Severe
2025-11-12,Gurugram,755.8,1550.2,278.5,11.62,17.8,16.8,100,2.7,500,Severe
2025-11-12,Faridabad,769.6,1350.2,291.4,9.67,16.6,14.9,100,2.9,500,Severe
2025-11-12,Ghaziabad,872.6,1401,364.9,11.46,17.7,16.9,100,3.6,500,Severe
2025-11-13,Delhi,805.8,1587.7,245.8,12.52,15.9,17.1,96,3.9,500,Severe
2025-11-13,Noida,635,1350.9,190.6,7.72,13.3,15.5,100,2.2,500,Severe
2025-11-13,Gurugram,730.5,1202.6,234.4,10.79,14.3,15.3,100,2.1,500,Severe
2025-11-13,Faridabad,817.6,1653.8,335.8,11.79,16.6,16.8,95,3.3,500,Severe
2025-11-13,Ghaziabad,702.5,1505.7,256,10.43,16.2,16,100,3.6,500,Severe
2025-11-14,Delhi,656.3,1292.3,214.8,8.47,17.6,16.1,97,2.5,500,Severe
2025-11-14,Noida,730.1,1198.4,230.3,8.8,16.5,16,100,3.7,500,Severe
2025-11-14,Gurugram,842.7,1465.9,307.9,11.45,16,17.3,99,3.2,500,Severe
2025-11-14,Faridabad,845.7,1609.2,330.6,11.68,12.8,17.6,100,3.4,500,Severe
2025-11-14,Ghaziabad,825.7,1804.1,296.9,12.77,15.9,14.1,98,2.8,500,Severe
2025-11-15,Delhi,795.4,1566.6,283.1,12.31,13.3,16.9,100,2.4,500,Severe
2025-11-15,Noida,564.2,1067.3,214.8,7.26,14,16.3,100,2.6,500,Severe
2025-11-15,Gurugram,632.7,1091.2,195.3,10.72,15.8,15.2,100,2.3,500,Severe
2025-11-15,Faridabad,718.3,1166.7,233.6,11.46,15.1,15.6,100,3.3,500,Severe
2025-11-15,Ghaziabad,757.3,1323.9,301.6,12.35,13.6,17.1,96,3.9,500,Severe
2025-11-16,Delhi,560.2,954.6,202.1,6.75,15.1,16.5,100,3,500,Severe
2025-11-16,Noida,679.4,1351.8,226,11.33,16.9,16.9,100,4.1,500,Severe
2025-11-16,Gurugram,647.2,1224.2,194.4,10.04,12.6,17.3,100,2.4,500,Severe
2025-11-16,Faridabad,734.3,1519.6,219.2,9.99,16.7,14.5,100,3.3,500,Severe
2025-11-16,Ghaziabad,787.8,1289,249,9.61,15.6,15.7,96,2.7,500,Severe
2025-11-17,Delhi,900,1493.4,259.7,13.52,14.8,16.6,100,2.7,500,Severe
2025-11-17,Noida,766,1674.2,247.7,11.62,15.2,16.5,100,3.2,500,Severe
2025-11-17,Gurugram,866.9,1801.4,360.1,14.76,17.3,17.5,100,2.7,500,Severe
2025-11-17,Faridabad,842.3,1564.8,301.9,10.48,16.1,16.8,100,2.4,500,Severe
2025-11-17,Ghaziabad,672.3,1479.1,257.4,8.2,16.5,15.1,95,3.6,500,Severe
2025-11-18,Delhi,732.8,1575.7,236,10.43,14.8,14,99,3.3,500,Severe
2025-11-18,Noida,828.9,1382.3,315,10.06,12.1,14.4,100,2.1,500,Severe
2025-11-18,Gurugram,806.4,1614.6,276.7,13,15.5,15,100,3,500,Severe
2025-11-18,Faridabad,900,1906.8,295.2,11.92,17.9,16.9,97,2.2,500,Severe
2025-11-18,Ghaziabad,754.3,1356.5,256.4,12.76,17.3,16.5,98,3.5,500,Severe
2025-11-19,Delhi,771,1335.3,218.1,9.46,13.1,14.9,97,3.8,500,Severe
2025-11-19,Noida,715.5,1229.6,242.6,11.14,17,16.4,95,3,500,Severe
2025-11-19,Gurugram,862.1,1737.8,308.4,13.06,16.9,17,100,4.1,500,Severe
2025-11-19,Faridabad,599.3,1243.6,232.6,8.98,12.9,17.1,100,3.9,500,Severe
2025-11-19,Ghaziabad,816.9,1549.3,248.8,10.35,16.5,15.6,100,3.1,500,Severe
2025-11-20,Delhi,794.5,1399.4,291,12.99,15.7,15,100,2.9,500,Severe
2025-11-20,Noida,781.6,1478.9,306.3,13.89,17.4,17.9,100,3.2,500,Severe
2025-11-20,Gurugram,523.2,991.3,217.1,7.1,17,16.7,100,3.5,500,Severe
2025-11-20,Faridabad,635.6,1270.1,201,8.45,16.1,16,100,3.1,500,Severe
2025-11-20,Ghaziabad,842.3,1354.1,337.9,14.56,16.8,15.3,100,4.1,500,Severe
2025-11-21,Delhi,752.3,1332,278,11.06,16.3,17.1,100,3.3,500,Severe
2025-11-21,Noida,539,929.1,191.6,6.89,13.4,14.3,100,3.6,500,Severe
2025-11-21,Gurugram,536.4,1178.4,200.9,6.94,17.6,16.4,100,4.1,500,Severe
2025-11-21,Faridabad,699,1359.4,265.5,11.37,14.1,15.8,100,4.1,500,Severe
2025-11-21,Ghaziabad,692.7,1491.1,254.5,11.74,16.4,17.5,100,2.3,500,Severe
2025-11-22,Delhi,566.1,1165.5,179.8,9.16,14.3,16,100,2.2,500,Severe
2025-11-22,Noida,502.3,933.2,151.9,8.45,14.6,16.5,98,2.4,500,Severe
2025-11-22,Gurugram,425.4,817.5,156.6,5.38,14.9,17,100,3.2,500,Severe
2025-11-22,Faridabad,488.2,1054.7,141.7,6.9,14.8,14.4,100,3.9,500,Severe
2025-11-22,Ghaziabad,455.1,900.7,144.1,6.6,16.9,14.5,100,3.3,500,Severe
2025-11-23,Delhi,699,1265.4,238.8,9.99,13.1,14.6,100,4.1,500,Severe
2025-11-23,Noida,535.9,1027.9,170.2,7.11,17,17.5,97,4.1,500,Severe
2025-11-23,Gurugram,602.3,1000.9,170.2,8.82,12.3,14.9,100,2.1,500,Severe
2025-11-23,Faridabad,498.4,959.5,158.3,6.42,14.1,16.8,100,2.9,500,Severe
2025-11-23,Ghaziabad,664.1,1374.1,232,11.93,17,17.7,98,3.7,500,Severe
2025-11-24,Delhi,639.9,1234.8,242,9.72,12.3,15.1,96,3.7,500,Severe
2025-11-24,Noida,569.8,1116.9,165.6,9.89,17.6,15.5,100,2.9,500,Severe
2025-11-24,Gurugram,482.2,776.9,169.3,7.89,12.7,15,98,3.6,500,Severe
2025-11-24,Faridabad,574.7,1102,162.6,9.82,13.3,16.4,100,4.2,500,Severe
2025-11-24,Ghaziabad,686.2,1406.2,203,10.32,15,15.5,100,2.5,500,Severe
2025-11-25,Delhi,682.4,1452.2,225.9,10.33,15,17.9,100,3.7,500,Severe
2025-11-25,Noida,677.1,1215.8,249.5,11.91,13.6,17.7,100,2.7,500,Severe
2025-11-25,Gurugram,631,1119.9,246.7,10.51,17.9,17.7,100,4.1,500,Severe
2025-11-25,Faridabad,538.4,874.4,162,7.84,17.3,16.9,100,2.8,500,Severe
2025-11-25,Ghaziabad,640.3,1218.2,186,11.38,16.5,17.3,100,3.7,500,Severe
2025-11-26,Delhi,461.9,825.5,131.1,5.63,13.1,15.1,100,2.4,500,Severe
2025-11-26,Noida,638.7,1386.9,243.1,10.27,15.5,16.2,100,3.6,500,Severe
2025-11-26,Gurugram,500,1080.5,171.2,7.86,12.1,15.6,100,3.4,500,Severe
2025-11-26,Faridabad,701.8,1395.6,219.6,11.88,14.8,17.2,100,3.5,500,Severe
2025-11-26,Ghaziabad,634.5,1213.6,206.8,11,13.3,15,100,2.7,500,Severe
2025-11-27,Delhi,583.1,1277.4,225.9,10.38,17.6,14.7,95,2.5,500,Severe
2025-11-27,Noida,575.5,1019.1,207.2,9.75,14.9,16.3,100,2.2,500,Severe
2025-11-27,Gurugram,516.1,1061.4,171.9,7.47,15.3,14.7,96,4,500,Severe
2025-11-27,Faridabad,735.6,1462.1,234.4,10.36,17.7,17.9,100,3.4,500,Severe
2025-11-27,Ghaziabad,721,1170.1,215.6,9.86,14.3,16.7,98,3.5,500,Severe
2025-11-28,Delhi,545.5,1133.8,226.8,6.95,13.2,15.3,100,3.6,500,Severe
2025-11-28,Noida,470.9,924.6,156.7,6.66,15.8,17.5,100,2.7,500,Severe
2025-11-28,Gurugram,633.9,1282.5,198.4,10.28,16.9,17.9,100,3.4,500,Severe
2025-11-28,Faridabad,788.7,1599.9,297.4,13.75,14.1,15,100,3.3,500,Severe
2025-11-28,Ghaziabad,870.4,1658.5,350.7,12.21,17.1,17.7,99,3,500,Severe
2025-11-29,Delhi,698.7,1317.9,241.9,9.06,17.5,17.1,100,2.2,500,Severe
2025-11-29,Noida,404.1,685,121.3,6.54,16.2,14.2,100,3.7,500,Severe
2025-11-29,Gurugram,627.2,1007.5,254.7,8.89,17.8,15.7,100,3,500,Severe
2025-11-29,Faridabad,611.5,1261.4,243.9,8.92,13.8,17.3,96,2.9,500,Severe
2025-11-29,Ghaziabad,583.1,943.1,168.2,8.56,14.6,14.7,100,3.1,500,Severe
2025-11-30,Delhi,409,796.4,146.1,4.98,12.5,17.7,100,2.3,500,Severe
2025-11-30,Noida,592.6,1009.5,175.4,10.47,15.3,17.2,100,3.9,500,Severe
2025-11-30,Gurugram,524.5,1136.2,186.1,8.26,13.3,14.5,100,3.8,500,Severe
2025-11-30,Faridabad,575.1,977.6,199.2,7.01,12.4,15.9,100,3,500,Severe
2025-11-30,Ghaziabad,596.9,972.8,170.9,10.51,16.8,15.2,98,3.1,500,Severe
2025-12-01,Delhi,467.4,879.4,138.8,6.96,14.1,11.6,100,3.8,500,Severe
2025-12-01,Noida,399.6,768.5,118.4,6.55,13.6,9.5,100,3.4,500,Severe
2025-12-01,Gurugram,392.9,838.5,130.8,5.55,14.1,11.9,100,3.8,500,Severe
2025-12-01,Faridabad,310.6,555.4,126.8,5.26,13.2,9.6,100,3.1,500,Severe
2025-12-01,Ghaziabad,386.8,682.8,112.9,6.54,13.3,8.2,100,3.5,500,Severe
2025-12-02,Delhi,324.6,598.7,128.9,4.42,17.6,9.2,100,2.7,500,Severe
2025-12-02,Noida,369.9,749.9,118.5,5.26,12.5,11.9,100,2.5,500,Severe
2025-12-02,Gurugram,322.4,636.7,128.8,4.38,16.6,9.4,97,2.3,500,Severe
2025-12-02,Faridabad,418.3,680.1,128.5,6.81,16.2,10.5,100,2.5,500,Severe
2025-12-02,Ghaziabad,402.1,826.9,120.8,6,15.2,11.8,99,2.7,500,Severe
2025-12-03,Delhi,402.7,875.4,159.3,5.1,17.9,10.2,97,2.5,500,Severe
2025-12-03,Noida,292.3,534.8,117.2,5.22,28.1,10.6,100,3.4,500,Severe
2025-12-03,Gurugram,316.1,645.6,120.9,4.27,14,8.8,99,3.2,500,Severe
2025-12-03,Faridabad,347.4,619.1,104.2,5.29,17.1,11.1,100,2.6,500,Severe
2025-12-03,Ghaziabad,278.4,468,114.1,4.06,27.2,9.7,99,4,448,Severe
2025-12-04,Delhi,364.4,744.3,145.6,5.81,15.6,9.2,100,3,500,Severe
2025-12-04,Noida,357.4,631,141.8,5.8,12.8,8.6,100,2.2,500,Severe
2025-12-04,Gurugram,356.2,725.7,133.8,5.73,15,10.5,100,2.7,500,Severe
2025-12-04,Faridabad,337.5,689.9,118.8,5.98,16.1,10.3,100,3.1,500,Severe
2025-12-04,Ghaziabad,424.7,715.1,157.6,5.33,15.8,10.5,100,3,500,Severe
2025-12-05,Delhi,403.7,809,155.9,5.71,13.8,10.1,100,2.5,500,Severe
2025-12-05,Noida,326.4,533.4,106.6,5.26,16.1,8.5,98,3,500,Severe
2025-12-05,Gurugram,399.1,731.6,114.4,4.96,16.8,9.1,100,2.2,500,Severe
2025-12-05,Faridabad,284.4,513.8,102.4,4.14,28,8.9,96,3.5,500,Severe
2025-12-05,Ghaziabad,284.6,502.5,97.4,3.84,22,11,100,3.8,491,Severe
2025-12-06,Delhi,285.4,592.7,95.7,4.48,26,11.6,100,3,500,Severe
2025-12-06,Noida,270.3,514.4,109.5,4.14,26.8,10.3,98,2.9,500,Severe
2025-12-06,Gurugram,291.4,538.6,88.4,3.67,23.6,10.4,96,4.1,500,Severe
2025-12-06,Faridabad,312,588.1,108.7,4.6,14.2,10,97,3.7,500,Severe
2025-12-06,Ghaziabad,306.4,530,109.8,4.8,13.4,8.2,100,2.8,500,Severe
2025-12-07,Delhi,346.1,706.2,127.3,4.29,15.5,9.5,97,3.9,500,Severe
2025-12-07,Noida,248.2,476.9,87.4,3.51,28.9,11.7,95,3.8,459,Severe
2025-12-07,Gurugram,308.3,673.6,125.5,5.45,14.3,8.5,100,2.7,500,Severe
2025-12-07,Faridabad,323,708,103.6,5.71,17.8,11.4,100,3.6,500,Severe
2025-12-07,Ghaziabad,355.4,718,107.5,6.29,16.4,8,100,3.7,500,Severe
2025-12-08,Delhi,307.9,634.2,109.9,3.83,17.1,10.1,100,3,500,Severe
2025-12-08,Noida,296,474.8,101.6,4.86,24,10.7,100,3.4,456,Severe
2025-12-08,Gurugram,347.7,615.6,97.8,4.85,15.3,11.9,99,4.2,500,Severe
2025-12-08,Faridabad,350.4,581.3,111.6,5.76,15.3,11.5,100,2.6,500,Severe
2025-12-08,Ghaziabad,359.1,778.3,141.9,4.86,17.5,9.6,98,3.6,500,Severe
2025-12-09,Delhi,376.2,733.1,132.6,4.59,12.6,10.2,99,2.3,500,Severe
2025-12-09,Noida,287,608.6,108.4,4.15,29.9,10.3,100,4,500,Severe
2025-12-09,Gurugram,296.2,606.8,103.8,4.45,25,10,100,3,500,Severe
2025-12-09,Faridabad,308.8,633.8,119.8,4.9,16,11.8,100,3.1,500,Severe
2025-12-09,Ghaziabad,345.5,607.8,120.6,4.98,14.6,8.6,99,2.1,500,Severe
2025-12-10,Delhi,360.1,711,136.2,5.74,14,11.6,96,2.5,500,Severe
2025-12-10,Noida,361.3,578.5,104.7,5.18,17.3,9,100,3,500,Severe
2025-12-10,Gurugram,294.5,555.3,104.4,5.25,24.6,11.5,97,3,500,Severe
2025-12-10,Faridabad,301.5,485.3,102.4,4.37,16.2,10.5,100,4.1,469,Severe
2025-12-10,Ghaziabad,405.7,681.4,148.7,5.38,16.7,9.2,100,2.3,500,Severe
2025-12-11,Delhi,360.8,778.5,110.7,4.97,15.6,11.1,100,2.8,500,Severe
2025-12-11,Noida,307.1,506,95,4.03,15.1,10.3,100,2.8,495,Severe
2025-12-11,Gurugram,376.9,618.9,149.9,6.51,13.9,8.2,97,3.7,500,Severe
2025-12-11,Faridabad,359.9,718.9,105.9,6.28,17.5,11.6,100,3,500,Severe
2025-12-11,Ghaziabad,305.9,599.1,100.8,4.83,13.8,11.3,100,3.1,500,Severe
2025-12-12,Delhi,322.6,685.5,101,4.24,13.2,8.7,96,2.1,500,Severe
2025-12-12,Noida,359.5,579,105.6,5.99,17.2,9.7,100,2.6,500,Severe
2025-12-12,Gurugram,357.5,618.4,145.9,4.4,18,9.7,100,4,500,Severe
2025-12-12,Faridabad,406.2,682,122.4,5.43,15.2,10.7,100,3.8,500,Severe
2025-12-12,Ghaziabad,426.3,798,130.3,6.63,14.8,10,100,3.4,500,Severe
